"unit","genotype","g_alias","treatment","timestamp","Digital biomass [mm³]","greenness average","greenness bin0","greenness bin1","greenness bin2","greenness bin3","greenness bin4","greenness bin5","Height [mm]","Height Max [mm]","hue average [°]","hue bin0","hue bin1","hue bin2","hue bin3","hue bin4","hue bin5","Leaf angle [°]","Leaf area [mm²]","Leaf area index [mm²/mm²]","Leaf area (projected) [mm²]","Leaf inclination [mm²/mm²]","Light penetration depth [mm]","NDVI average","NDVI bin0","NDVI bin1","NDVI bin2","NDVI bin3","NDVI bin4","NDVI bin5","NPCI average","NPCI bin0","NPCI bin1","NPCI bin2","NPCI bin3","NPCI bin4","NPCI bin5","PSRI average","PSRI bin0","PSRI bin1","PSRI bin2","PSRI bin3","PSRI bin4","PSRI bin5"
"50:1:1","Raddish","Raddish","Drought",2022-02-02 15:10:23,183696,-0.04957,0,0.00258,0.67719,0.32016,7e-05,0,13.453,44.379,20.2415,0.02187,0.77486,0.02195,0.00494,0.17637,0,42.24,13655,0.152,9182.19,1.48753,9.364,0.24713,0,0,0.05473,0.92255,0.02271,0,0.28443,0,0,0.01466,0.93247,0.05287,0,0.25389,0,0,0.01466,0.97766,0.00768,0
"50:1:1","Raddish","Raddish","Drought",2022-02-04 12:38:02,177883,-0.04132,0,0.00137,0.66674,0.33188,1e-05,0,12.984,50.9,22.2295,0.01767,0.81543,0.02695,0.00466,0.1353,0,42.668,13699.7,0.152,9279.94,1.47543,9.472,0.24719,0,0,0.04609,0.92498,0.02892,0,0.30118,0,0,0.01232,0.93513,0.05255,0,0.26912,0,0,0.01232,0.97637,0.01131,0
"50:1:1","Raddish","Raddish","Drought",2022-02-07 11:39:18,444037,-0.00777,1e-05,0.00232,0.56975,0.42783,9e-05,0,37.91,53.268,28.8897,0.01952,0.73675,0.1013,0.00552,0.13692,0,43.273,11713,0.13,8032.46,1.4588,34.445,0.28802,0,0,0.03867,0.8583,0.10304,0,0.2828,0,0,0.01401,0.93721,0.04877,0,0.24235,0,1e-05,0.014,0.9712,0.01479,0
"50:1:1","Raddish","Raddish","Drought",2022-02-09 13:34:08,447799,0.0618,0,0.00041,0.41211,0.58746,2e-05,0,40.304,51.57,44.8929,0.00938,0.70475,0.2177,0.00601,0.06216,0,46.357,11110.7,0.123,8042.16,1.38184,37.425,0.3751,0,0,0.02343,0.70284,0.27373,0,0.27812,0,0,0.01706,0.94053,0.04241,0,0.20953,0,0,0.01706,0.97009,0.01285,0
"50:1:1","Raddish","Raddish","Drought",2022-02-11 13:31:40,636532,0.11567,2e-05,0.00121,0.30069,0.69795,0.00013,0,53.408,63.245,58.0565,0.01079,0.59534,0.32131,0.0063,0.06625,0,44.786,11918.3,0.132,8386.42,1.4195,50.5,0.45612,0,0,0.01436,0.54349,0.44214,0,0.2537,0,1e-05,0.01972,0.93967,0.04061,0,0.16061,0,0,0.01973,0.97549,0.00478,0
"50:1:1","Raddish","Raddish","Drought",2022-02-14 13:24:50,819173,0.21009,4e-05,0.00072,0.12276,0.87594,0.00054,0,56.864,69.638,88.2209,0.00596,0.31035,0.64255,0.00744,0.03371,0,50.98,14405.7,0.16,11182.4,1.2871,52.705,0.57777,0,0,0.00861,0.23146,0.75993,0,0.16441,0,7e-05,0.03909,0.94522,0.01562,0,0.08472,0,0,0.03916,0.95926,0.00158,0
"50:1:1","Raddish","Raddish","Drought",2022-02-16 11:14:38,1102620,0.27571,1e-05,0.00021,0.03985,0.95936,0.00058,0,70.147,74.799,101.197,0.00165,0.12129,0.86227,0.00353,0.01126,0,55.352,15718.7,0.175,12916.3,1.21555,42.089,0.6329,0,0,0.00365,0.0961,0.90025,0,0.13364,0,1e-05,0.02226,0.97167,0.00606,0,0.05557,0,0,0.02227,0.97748,0.00025,0
"50:1:1","Raddish","Raddish","Drought",2022-02-21 11:32:12,1456980,0.29979,0,0.00098,0.013,0.9859,0.00012,0,83.427,88.659,103.369,0.00018,0.06144,0.93416,0.00141,0.00282,0,51.733,17464.1,0.194,13702.6,1.27364,23.438,0.64363,0,0,0.00184,0.05017,0.948,0,0.13584,0,0,0.01045,0.987,0.00256,0,0.05152,0,0,0.01045,0.98955,0,0
"50:1:1","Raddish","Raddish","Drought",2022-02-22 08:45:31,1366110,0.28522,0,0.00082,0.01529,0.98386,3e-05,0,82.527,89.129,103.972,0.00021,0.06735,0.92788,0.0018,0.00276,0,51.242,16553.4,0.184,12906,1.28236,24.239,0.6324,0,0,0.0019,0.05476,0.94334,0,0.12092,0,0,0.01426,0.98265,0.00309,0,0.0492,0,3e-05,0.01423,0.98574,0,0
"50:1:1","Raddish","Raddish","Drought",2022-02-23 13:31:54,837379,0.19009,0,0.00123,0.12347,0.8753,0,0,67.489,75.364,80.6664,0.00165,0.39227,0.58828,0.00318,0.01462,0,41.331,12407.6,0.138,8166.58,1.51416,63.12,0.51957,0,0,0.01165,0.33096,0.65739,0,0.19003,0,0,0.00935,0.98047,0.01018,0,0.10855,0,0,0.00935,0.99025,4e-04,0
"50:1:1","Raddish","Raddish","Drought",2022-02-24 08:36:01,785891,0.18021,0,0.00074,0.12084,0.8784,1e-05,0,55.749,72.121,78.9055,0.00119,0.43729,0.54676,0.00267,0.0121,0,42.517,14097,0.157,9509.38,1.47968,52.151,0.50526,0,0,0.00549,0.39899,0.59552,0,0.20084,0,0,0.00983,0.9772,0.01297,0,0.11709,0,0,0.00983,0.99003,0.00013,0
"50:1:1","Raddish","Raddish","Drought",2022-02-25 13:27:41,707267,0.16297,0,0.00058,0.15012,0.84929,1e-05,0,55.89,72.026,71.1669,0.00133,0.59806,0.3821,0.0025,0.01601,0,43.711,12654.7,0.141,8726.06,1.44708,52.963,0.4682,0,0,0.00844,0.51538,0.47618,0,0.23492,0,0,0.00702,0.97989,0.0131,0,0.14317,0,0,0.00702,0.99276,0.00023,0
"50:1:1","Raddish","Raddish","Drought",2022-02-26 11:16:21,664902,0.1519,0,0.00017,0.16635,0.83347,1e-05,0,55.557,70.21,67.586,0.00171,0.67177,0.30698,0.0025,0.01703,0,43.457,11968,0.133,8217.57,1.45385,53.088,0.44547,0,0,0.00932,0.60963,0.38105,0,0.24741,0,0,0.00721,0.97204,0.02074,0,0.15777,0,0,0.00721,0.99258,0.00021,0
"50:1:1","Raddish","Raddish","Drought",2022-02-27 11:42:40,651939,0.12835,0,0.00027,0.18365,0.81609,0,0,53.954,70.265,60.8871,0.00169,0.7369,0.24245,0.00214,0.01681,0,44.348,12083.3,0.134,8408.37,1.43054,51.321,0.40698,0,0,0.01098,0.67508,0.31394,0,0.26737,0,0,0.00615,0.92489,0.06896,0,0.18563,0,0,0.00615,0.98653,0.00732,0
"50:1:1","Raddish","Raddish","Drought",2022-02-28 10:36:39,598656,0.11299,0,0.00015,0.19901,0.80085,0,0,51.307,68.074,56.9442,0.00153,0.7707,0.20517,0.00334,0.01927,0,44.331,11668.1,0.13,8150.35,1.43097,48.875,0.37376,0,0,0.01276,0.72555,0.26168,0,0.27975,0,0,0.00901,0.88353,0.10746,0,0.20984,0,0,0.00901,0.94193,0.04906,0
"50:1:1","Raddish","Raddish","Drought",2022-03-01 09:45:02,534108,0.08831,0,0.00106,0.23641,0.76253,0,0,46.653,68.873,51.0694,0.002,0.83167,0.14018,0.00382,0.02233,0,43.355,11448.5,0.127,7849.83,1.45659,44.418,0.34229,0,0,0.01504,0.79452,0.19044,0,0.28854,0,0,0.00876,0.88975,0.10149,0,0.23149,0,1e-05,0.00875,0.90243,0.08881,0
"50:1:1","Raddish","Raddish","Drought",2022-03-02 13:41:39,440322,0.06391,0,0.00104,0.26635,0.73261,0,0,38.512,69.404,45.6027,0.00201,0.89959,0.07256,0.0033,0.02253,0,42.965,11433.4,0.127,7767.63,1.46722,36.314,0.31829,0,0,0.01548,0.87176,0.11276,0,0.28545,0,0,0.0085,0.96822,0.02328,0,0.23539,0,4e-05,0.00846,0.95804,0.03346,0
"50:1:1","Raddish","Raddish","Drought",2022-03-03 09:45:29,382362,0.05482,0,0.00065,0.2895,0.70986,0,0,35.208,68.935,43.3865,0.00195,0.91216,0.05696,0.00413,0.0248,0,43.89,10860,0.121,7512.34,1.44238,33.108,0.30145,0,0,0.01668,0.89689,0.08643,0,0.28556,0,0,0.00942,0.97909,0.01149,0,0.24204,0,0,0.00942,0.97926,0.01132,0
"50:1:1","Raddish","Raddish","Drought",2022-03-04 13:39:56,358013,0.0472,0,0.00035,0.31108,0.68856,0,0,31.95,48.627,41.3609,0.00198,0.94493,0.02305,0.00377,0.02627,0,43.931,11205.4,0.125,7765.51,1.44131,29.967,0.28767,0,0,0.01661,0.9257,0.05768,0,0.28333,0,0,0.00914,0.97763,0.01322,0,0.24591,0,9e-05,0.00905,0.98656,0.0043,0
"50:1:1","Raddish","Raddish","Drought",2022-03-07 13:35:15,211799,0.01235,0,0.00018,0.41376,0.58606,0,0,18.64,47.134,34.2011,0.00261,0.95589,0.00522,0.00423,0.03205,0,43.304,11362.4,0.126,7791.04,1.45797,16.813,0.24003,0,0,0.01966,0.96,0.02034,0,0.26377,0,0,0.0098,0.98155,0.00865,0,0.25551,0,1e-05,0.0098,0.98683,0.00336,0
"51:1:1","Raddish","Raddish","Drought",2022-02-02 15:29:20,173413,-0.05227,1e-05,0.00271,0.67368,0.32351,1e-04,0,12.583,32.304,19.6532,0.02153,0.77193,0.01544,0.00503,0.18608,0,42.004,13781.1,0.153,9216.16,1.49431,9.155,0.23946,0,0,0.05168,0.93405,0.01426,0,0.27487,0,0,0.01528,0.93134,0.05338,0,0.25162,0,6e-05,0.01522,0.97646,0.00826,0
"51:1:1","Raddish","Raddish","Drought",2022-02-04 12:40:12,175045,-0.03992,0,0.00089,0.66241,0.33667,3e-05,0,12.686,39.545,22.5256,0.01596,0.83754,0.02229,0.00293,0.12129,0,42.012,13797.9,0.153,9231.54,1.4941,9.459,0.24088,0,0,0.03961,0.93625,0.02414,0,0.30147,0,0,0.00765,0.94123,0.05112,0,0.27532,0,0,0.00765,0.97922,0.01313,0
"51:1:1","Raddish","Raddish","Drought",2022-02-07 11:46:38,297492,-0.00788,1e-05,0.00185,0.56746,0.43045,0.00023,0,24.728,48.69,29.0616,0.017,0.78654,0.07775,0.00253,0.11618,0,41.644,12030.4,0.134,7990.72,1.50484,22.211,0.28639,0,0,0.02773,0.88182,0.09045,0,0.29946,0,0,0.00769,0.93991,0.05239,0,0.25597,0,0,0.00769,0.97767,0.01464,0
"51:1:1","Raddish","Raddish","Drought",2022-02-09 13:42:41,471094,0.04727,0,0.00066,0.45643,0.5425,0.00041,0,40.888,48.244,41.2094,0.01038,0.74235,0.18319,0.00252,0.06156,0,44.014,11521.7,0.128,7999.13,1.43917,38.346,0.36041,0,0,0.0146,0.74426,0.24114,0,0.28966,0,2e-05,0.01054,0.94683,0.04261,0,0.22549,0,0,0.01056,0.97742,0.01201,0
"51:1:1","Raddish","Raddish","Drought",2022-02-11 13:53:53,584176,0.12839,1e-05,5e-04,0.27737,0.72149,0.00063,0,49.198,52.189,62.7842,0.00823,0.5733,0.36315,0.00626,0.04907,0,46.411,11873.9,0.132,8598.38,1.3806,45.25,0.46614,0,0,0.00695,0.50249,0.49056,0,0.24011,0,1e-04,0.03017,0.93841,0.03132,0,0.15922,0,0,0.03027,0.96177,0.00796,0
"51:1:1","Raddish","Raddish","Drought",2022-02-14 13:44:39,667845,0.18551,0,0.00065,0.16275,0.83619,0.00041,0,52.913,54.947,85.6641,0.00583,0.35066,0.59713,0.00796,0.03842,0,48.289,12621.4,0.14,9415.87,1.33953,47.815,0.55816,0,0,0.00485,0.2815,0.71365,0,0.16128,0,4e-05,0.05335,0.93015,0.01646,0,0.09433,0,0,0.05339,0.94275,0.00386,0
"51:1:1","Raddish","Raddish","Drought",2022-02-16 11:23:42,1103080,0.25589,2e-05,2e-04,0.06572,0.93282,0.00125,0,73.629,79.684,100.783,0.00326,0.16656,0.80152,0.01005,0.01861,0,48.832,14981.6,0.166,11275.5,1.32838,67.454,0.63558,0,0,0.00323,0.1011,0.89567,0,0.12179,0,0.00021,0.06232,0.93227,0.00521,0,0.05284,0,0,0.06253,0.93656,0.00091,0
"51:1:1","Raddish","Raddish","Drought",2022-02-21 11:34:37,1025860,0.17678,0,0.00114,0.11407,0.88467,0.00012,0,74.58,85.478,78.274,0.00316,0.48294,0.48981,0.00425,0.01985,0,44.075,13755.1,0.153,9569.62,1.43757,71.294,0.53432,0,0,0.00279,0.30827,0.68894,0,0.19746,0,0,0.02158,0.96282,0.0156,0,0.10934,0,0,0.02158,0.97781,0.00061,0
"51:1:1","Raddish","Raddish","Drought",2022-02-22 08:29:21,1124970,0.1741,0,0.00021,0.11322,0.88643,0.00013,0,79.804,91.243,73.6746,0.00184,0.58829,0.39516,0.00158,0.01312,0,43.338,14096.6,0.157,9675.25,1.45706,76.947,0.51078,0,0,0.00307,0.42479,0.57214,0,0.21776,0,0,0.00773,0.98313,0.00914,0,0.12523,2e-05,4e-05,0.00767,0.99193,0.00033,0
"51:1:1","Raddish","Raddish","Drought",2022-02-23 13:24:08,1087060,0.16021,0,5e-05,0.13905,0.86082,8e-05,0,81.755,93.743,68.5413,0.00204,0.62599,0.35528,0.00157,0.01511,0,43.154,13296.5,0.148,9087.5,1.46204,79.105,0.47849,0,0,0.00567,0.51017,0.48416,0,0.22776,0,0,0.00601,0.98727,0.00672,0,0.1419,0,0,0.00601,0.99336,0.00063,0
"51:1:1","Raddish","Raddish","Drought",2022-02-24 08:49:28,1111540,0.16624,0,1e-05,0.12355,0.8763,0.00014,0,82.578,95.635,72.4454,0.00161,0.57604,0.40777,0.00177,0.01281,0,43.619,13460.5,0.15,9262.48,1.44954,79.393,0.47973,0,0,0.00604,0.49876,0.4952,0,0.21001,0,0,0.00848,0.97806,0.01346,0,0.13525,0,0,0.00848,0.99031,0.00121,0
"51:1:1","Raddish","Raddish","Drought",2022-02-25 13:31:22,1081770,0.17469,0,0,0.12722,0.87274,4e-05,0,85.363,97.209,73.2318,0.00194,0.53203,0.4518,0.00212,0.01211,0,44.356,12672.6,0.141,8838.06,1.43035,81.669,0.48174,0,0,0.00555,0.45766,0.53679,0,0.20744,0,0,0.00805,0.97902,0.01294,0,0.13574,0,0,0.00805,0.98419,0.00776,0
"51:1:1","Raddish","Raddish","Drought",2022-02-26 11:21:15,1042690,0.17376,0,2e-05,0.12734,0.87257,8e-05,0,84.764,96.047,73.8931,0.00149,0.49972,0.48326,0.00168,0.01385,0,43.185,12301,0.137,8392.87,1.46118,81.149,0.48083,0,0,0.00507,0.44855,0.54638,0,0.19739,0,0,0.00853,0.98452,0.00695,0,0.13321,0,4e-05,0.00849,0.98609,0.00538,0
"51:1:1","Raddish","Raddish","Drought",2022-02-27 11:35:23,983255,0.16846,0,3e-05,0.13752,0.86239,6e-05,0,83.426,93.849,72.7018,0.00142,0.50482,0.47661,0.00241,0.01475,0,45.536,11786,0.131,8392.6,1.40115,79.915,0.4714,0,0,0.00664,0.45709,0.53627,0,0.19685,0,4e-05,0.01149,0.98337,0.0051,0,0.13799,0,8e-05,0.01145,0.98426,0.00419,2e-05
"51:1:1","Raddish","Raddish","Drought",2022-02-28 10:30:57,784163,0.14097,0,0.00021,0.15887,0.84091,0,0,66.261,71.792,67.2963,0.00162,0.5682,0.41382,0.00172,0.01464,0,45.774,11834.5,0.131,8456.45,1.39546,63.847,0.43945,0,0,0.00625,0.5264,0.46735,0,0.19912,0,0,0.01209,0.98168,0.00622,0,0.14799,0,0,0.01209,0.9869,0.00101,0
"51:1:1","Raddish","Raddish","Drought",2022-03-01 09:40:36,588814,0.12098,0,0.00014,0.1913,0.80855,0,0,47.318,56.992,61.5521,0.002,0.62511,0.3528,0.00195,0.01814,0,45.299,12443.7,0.138,8830.1,1.40685,45.262,0.41494,0,0,0.00657,0.58091,0.41251,0,0.21553,0,0,0.0072,0.98363,0.00917,0,0.1627,0,0,0.0072,0.99218,0.00062,0
"51:1:1","Raddish","Raddish","Drought",2022-03-02 13:36:45,583565,0.10309,0,1e-05,0.22607,0.77392,0,0,49.143,55.21,55.2472,0.00186,0.69545,0.2832,0.00154,0.01795,0,44.109,11874.7,0.132,8249.2,1.4367,47.37,0.37328,0,0,0.00954,0.65815,0.33231,0,0.23468,0,0,0.00614,0.9878,0.00606,0,0.18676,0,0,0.00614,0.99324,0.00062,0
"51:1:1","Raddish","Raddish","Drought",2022-03-03 09:48:46,443518,0.08037,0,2e-04,0.26611,0.73369,0,0,39.632,51.425,49.1935,0.0022,0.82132,0.15364,0.0022,0.02063,0,43.242,11190.8,0.124,7651.21,1.45965,38.173,0.33506,0,0,0.01121,0.79456,0.19423,0,0.2557,0,0,0.00557,0.9845,0.00992,0,0.20836,0,0,0.00557,0.99354,0.00089,0
"51:1:1","Raddish","Raddish","Drought",2022-03-04 13:31:36,328348,0.05916,0,0.00037,0.29458,0.70506,0,0,29.128,50.97,43.6673,0.00237,0.93662,0.03626,0.00162,0.02314,0,43.749,11272.5,0.125,7792.61,1.44609,27.861,0.29182,0,0,0.01214,0.91782,0.07004,0,0.27659,0,0,0.00393,0.98419,0.01188,0,0.23739,0,5e-05,0.00388,0.99463,0.00144,0
"51:1:1","Raddish","Raddish","Drought",2022-03-07 13:41:23,191603,0.02084,0,0.00034,0.35201,0.64765,0,0,18.405,33.269,36.5318,0.00252,0.9646,0.00407,0.00205,0.02676,0,45.721,10410.5,0.116,7452.58,1.39672,17.235,0.24074,0,0,0.01742,0.95503,0.02756,0,0.26081,0,0,0.00514,0.98547,0.00939,0,0.25253,0,0,0.00514,0.99255,0.00226,5e-05
"52:1:1","Raddish","Raddish","Drought",2022-02-02 15:30:46,162361,-0.05772,9e-05,0.00336,0.68444,0.31211,1e-05,0,11.848,26.445,19.1853,0.02389,0.76934,0.01298,0.00439,0.1894,0,44.175,13703.7,0.152,9546.96,1.43499,7.921,0.25384,0,0,0.03968,0.94713,0.01319,0,0.2832,0,0,0.01402,0.92991,0.05608,0,0.25209,0,1e-05,0.01401,0.97894,0.00704,0
"52:1:1","Raddish","Raddish","Drought",2022-02-04 12:53:29,158540,-0.04924,4e-05,0.00243,0.66701,0.33053,0,0,11.686,32.995,21.5644,0.02047,0.815,0.01623,0.00297,0.14534,0,42.904,13567.1,0.151,9237.17,1.46889,8.006,0.25365,0,0,0.03699,0.94473,0.01828,0,0.30243,0,0,0.00775,0.93761,0.05464,0,0.2696,0,1e-05,0.00774,0.98127,0.01098,0
"52:1:1","Raddish","Raddish","Drought",2022-02-07 11:45:17,198057,-0.00195,1e-05,0.00249,0.53412,0.46337,1e-05,0,15.615,39.586,30.9262,0.01747,0.7904,0.07545,0.00503,0.11165,0,43.646,12683.5,0.141,8753.47,1.44883,12.671,0.30991,0,0,0.0266,0.86211,0.1113,0,0.29694,0,0,0.01491,0.93402,0.05108,0,0.24442,0,0.00013,0.01477,0.9722,0.01289,0
"52:1:1","Raddish","Raddish","Drought",2022-02-09 13:46:52,429262,0.04731,2e-05,0.00082,0.40247,0.59666,4e-05,0,34.332,41.972,43.6829,0.01178,0.74828,0.16667,0.00737,0.06591,0,45.884,12503.2,0.139,8975.48,1.39287,31.269,0.39841,0,0,0.01159,0.70398,0.28444,0,0.27592,0,2e-05,0.02997,0.9264,0.04361,0,0.20046,0,0,0.02999,0.96294,0.00707,0
"52:1:1","Raddish","Raddish","Drought",2022-02-11 13:51:58,510692,0.12194,4e-05,0.00116,0.24215,0.75641,0.00024,0,43.337,55.519,67.7373,0.01249,0.5448,0.35656,0.01906,0.0671,0,46.534,11784.2,0.131,8545.48,1.3778,40.27,0.51591,0,0,0.00612,0.41432,0.57956,0,0.19814,1e-05,0.00023,0.08088,0.89479,0.0241,0,0.11953,0,0,0.08111,0.91541,0.00348,0
"52:1:1","Raddish","Raddish","Drought",2022-02-14 13:43:50,669033,0.19526,2e-05,0.00054,0.12295,0.8751,0.00139,0,54.734,59.723,92.1731,0.00574,0.30965,0.63255,0.01647,0.03559,0,49.927,12223.4,0.136,9355.91,1.30679,49.708,0.59681,0,0,0.00368,0.19995,0.79637,0,0.13305,0,0.00012,0.10902,0.88114,0.00971,0,0.06932,0,0,0.10914,0.88862,0.00224,0
"52:1:1","Raddish","Raddish","Drought",2022-02-16 11:25:24,846349,0.24662,1e-05,0.00022,0.05872,0.93938,0.00167,0,63.844,70.005,102.689,0.00267,0.1727,0.79915,0.0091,0.01638,0,50.956,13256.6,0.147,10296.9,1.28755,57.415,0.64849,0,0,0.0015,0.10044,0.89806,0,0.10457,0,0.00015,0.10225,0.89144,0.00616,0,0.04589,0,0,0.1024,0.89709,0.00051,0
"52:1:1","Raddish","Raddish","Drought",2022-02-21 11:30:17,956920,0.29853,0,2e-05,0.02579,0.97371,0.00048,0,65.624,70.928,101.987,0.00065,0.09724,0.89444,0.00258,0.00509,0,55.203,14581.9,0.162,11974.7,1.21775,23.35,0.64942,0,0,0.001,0.07332,0.92568,0,0.14417,0,1e-05,0.03045,0.96891,0.00063,0,0.05513,1e-05,7e-05,0.03038,0.96954,1e-05,0
"52:1:1","Raddish","Raddish","Drought",2022-02-22 08:49:18,1001290,0.29515,0,0,0.02459,0.97516,0.00025,0,70.286,73.232,101.798,0.00046,0.10108,0.8925,0.0022,0.00376,0,55.998,14246,0.158,11805.1,1.20623,26.306,0.63789,0,0,0.00109,0.08,0.91891,0,0.14261,0,0,0.03491,0.96493,0.00016,0,0.05792,0,1e-05,0.03491,0.96509,0,0
"52:1:1","Raddish","Raddish","Drought",2022-02-23 13:33:07,913978,0.28535,0,3e-05,0.03265,0.96731,1e-05,0,64.444,67.05,98.8082,0.00056,0.13393,0.85702,0.00221,0.00628,0,50.381,14182.6,0.158,10915.1,1.29817,29.037,0.61497,0,0,0.00259,0.11632,0.88109,0,0.16262,0,0,0.02756,0.97212,0.00032,0,0.07021,0,0,0.02756,0.97239,5e-05,0
"52:1:1","Raddish","Raddish","Drought",2022-02-24 08:34:23,831180,0.29395,0,0,0.0312,0.96878,3e-05,0,59.382,65.391,97.1146,0.00042,0.15846,0.8354,7e-04,0.00502,0,50.769,13997.2,0.156,10831.2,1.29096,35.217,0.60605,0,0,0.00106,0.11246,0.88648,0,0.18977,0,0,0.01753,0.98023,0.00224,0,0.08354,0,0,0.01753,0.98134,0.00113,0
"52:1:1","Raddish","Raddish","Drought",2022-02-25 13:26:04,698224,0.24734,0,2e-05,0.07084,0.92914,0,0,55.982,62.931,87.0417,0.00088,0.40667,0.58374,0.00095,0.00777,0,45.808,12472.2,0.139,8928.06,1.39465,49.301,0.55111,0,0,0.00327,0.31768,0.67905,0,0.22212,0,0,0.01131,0.98228,0.00641,0,0.1148,0,0,0.01131,0.98781,0.00088,0
"52:1:1","Raddish","Raddish","Drought",2022-02-26 11:16:45,566289,0.19747,0,0.00181,0.11087,0.88732,1e-05,0,44.508,52.953,75.5836,0.00153,0.60806,0.37688,0.00174,0.01179,0,44.34,12723.3,0.141,8873.56,1.43075,40.161,0.48643,0,0,0.00537,0.5026,0.49203,0,0.26115,0,0,0.00557,0.96346,0.03097,0,0.15082,0,0,0.00557,0.99405,0.00038,0
"52:1:1","Raddish","Raddish","Drought",2022-02-27 11:42:16,599635,0.171,0,0.00212,0.14099,0.85689,0,0,45.171,53.304,68.7006,0.00193,0.68881,0.29096,0.00233,0.01597,0,44.19,13274.7,0.147,9248.89,1.43461,41.232,0.4378,0,0,0.00401,0.61898,0.37701,0,0.28525,0,0,0.00608,0.92944,0.06448,0,0.18282,0,0,0.00608,0.99099,0.00293,0
"52:1:1","Raddish","Raddish","Drought",2022-02-28 10:37:29,583041,0.1439,0,5e-04,0.16675,0.83275,0,0,45.15,54.659,62.0331,0.00202,0.74517,0.23308,0.003,0.01672,0,44.268,12913.5,0.143,9012.48,1.4326,41.954,0.39918,0,0,0.00382,0.66814,0.32804,0,0.29159,0,0,0.00775,0.9206,0.07164,0,0.20721,0,0,0.00775,0.9803,0.01195,0
"52:1:1","Raddish","Raddish","Drought",2022-03-01 09:46:40,560868,0.10955,0,0.00217,0.19332,0.80451,0,0,43.661,53.069,55.3004,0.00242,0.82624,0.14686,0.0036,0.02088,0,43.717,12846,0.143,8869.19,1.44694,40.985,0.36686,0,0,0.00545,0.75649,0.23805,0,0.28763,0,0,0.00874,0.94057,0.05068,0,0.21942,0,0,0.00874,0.96325,0.028,0
"52:1:1","Raddish","Raddish","Drought",2022-03-02 13:41:15,493412,0.07914,0,0.00326,0.21876,0.77798,0,0,39.686,52.448,49.0505,0.00247,0.90151,0.07012,0.00395,0.02195,0,43.559,12432.9,0.138,8566.46,1.45114,37.423,0.33009,0,0,0.00576,0.869,0.12524,0,0.28235,0,0,0.0079,0.97527,0.01683,0,0.22929,0,0,0.0079,0.9842,0.0079,0
"52:1:1","Raddish","Raddish","Drought",2022-03-03 09:44:09,407356,0.05872,0,0.00448,0.24581,0.7497,0,0,33.546,51.852,44.3227,0.00273,0.92271,0.04435,0.00343,0.02678,0,44.325,12143.4,0.135,8483.15,1.43114,31.38,0.29936,0,0,0.00743,0.89761,0.09496,0,0.28652,0,0,0.00729,0.9669,0.02581,0,0.24638,0,0,0.00729,0.98227,0.01044,0
"52:1:1","Raddish","Raddish","Drought",2022-03-04 13:34:41,265102,0.03804,0,0.00292,0.27916,0.71792,0,0,21.787,51.443,39.6699,0.00318,0.94991,0.01463,0.00254,0.02974,0,43.572,12168,0.135,8395.33,1.45078,19.859,0.26616,0,0,0.01259,0.93991,0.0475,0,0.28303,0,0,0.00673,0.95446,0.03881,0,0.26162,0,0,0.00673,0.96129,0.03197,0
"52:1:1","Raddish","Raddish","Drought",2022-03-07 13:36:33,189779,0.01195,0,0.00025,0.36154,0.63821,0,0,16.102,37.35,33.4944,0.00304,0.95759,0.00376,0.00357,0.03205,0,43.336,11786,0.131,8095.26,1.45709,14.373,0.22286,0,0,0.01274,0.96563,0.02164,0,0.26769,0,0,0.00798,0.98846,0.00357,0,0.27285,0,0,0.00798,0.98854,0.00348,0
"53:1:1","Raddish","Raddish","Drought",2022-02-02 15:09:29,166304,-0.05039,0,0.00224,0.68242,0.31534,0,0,12.189,40.408,20.3134,0.02,0.78677,0.02059,0.00418,0.16847,0,42.174,13643.6,0.152,9156.55,1.48943,6.884,0.24838,0,0,0.04621,0.9332,0.02059,0,0.28837,0,0,0.01498,0.92679,0.05823,0,0.25655,0,3e-05,0.01495,0.97767,0.00736,0
"53:1:1","Raddish","Raddish","Drought",2022-02-04 12:36:04,161217,-0.04301,0,0.00153,0.66965,0.32879,3e-05,0,11.784,52.609,22.5599,0.01705,0.83343,0.0219,0.00208,0.12555,0,42.923,13681.6,0.152,9316.81,1.46835,7.236,0.25446,0,0,0.03638,0.93934,0.02428,0,0.31275,0,0,0.00719,0.92756,0.06525,0,0.2742,0,0,0.00719,0.98275,0.01006,0
"53:1:1","Raddish","Raddish","Drought",2022-02-07 11:37:34,319788,-0.00386,1e-05,0.00239,0.54554,0.45203,3e-05,0,25.255,60.267,30.4912,0.01836,0.77555,0.08314,0.00324,0.11971,0,42.951,12662.3,0.141,8622.25,1.46759,21.635,0.30759,0,0,0.02265,0.87413,0.10322,0,0.29953,0,0,0.01104,0.92848,0.06049,0,0.24489,0,0,0.01104,0.97805,0.01091,0
"53:1:1","Raddish","Raddish","Drought",2022-02-09 13:34:56,577736,0.07433,0,4e-04,0.38151,0.61776,0.00033,0,48.91,58.222,49.3098,0.00928,0.70325,0.23262,0.00514,0.04971,0,44.687,11812.3,0.131,8302.49,1.42196,45.468,0.41738,0,0,0.01227,0.6149,0.37283,0,0.27545,0,1e-05,0.02678,0.92202,0.05119,0,0.19688,0,0,0.02679,0.9649,0.00831,0
